2025-11-26 17:59:31  187437389 samples/HG00128/RepeatMasker.hap2.bb
2025-12-13 17:11:26 2913357989 samples/HG00128/chm13.hic
2025-11-27 00:00:41   12001258 samples/HG00128/expression.minus.chm13.bw
2026-07-22 22:51:36   10067506 samples/HG00128/expression.minus.hap1.combined.bw
2026-07-22 22:51:28    4473479 samples/HG00128/expression.minus.hap1.specific.bw
2026-07-22 22:51:40   10147587 samples/HG00128/expression.minus.hap2.combined.bw
2026-07-22 22:51:32    4564607 samples/HG00128/expression.minus.hap2.specific.bw
2025-11-23 14:48:47   11981614 samples/HG00128/expression.minus.hg38.bw
2025-11-27 00:00:37   12470711 samples/HG00128/expression.plus.chm13.bw
2026-07-22 22:51:20   10409535 samples/HG00128/expression.plus.hap1.combined.bw
2026-07-22 22:51:13    4639743 samples/HG00128/expression.plus.hap1.specific.bw
2026-07-22 22:51:24   10517589 samples/HG00128/expression.plus.hap2.combined.bw
2026-07-22 22:51:17    4754093 samples/HG00128/expression.plus.hap2.specific.bw
2025-11-23 14:48:42   12313559 samples/HG00128/expression.plus.hg38.bw
2026-07-17 13:50:12   13902214 samples/HG00128/hap1.refbed.gz
2026-07-17 13:50:16     213856 samples/HG00128/hap1.refbed.gz.tbi
2026-04-29 20:18:52 1729914258 samples/HG00128/hap1_vs_chm13.gz
2026-04-29 20:19:21     116430 samples/HG00128/hap1_vs_chm13.gz.tbi
2026-04-29 20:18:47 1681349798 samples/HG00128/hap1_vs_hg38.gz
2026-04-29 20:19:16     120489 samples/HG00128/hap1_vs_hg38.gz.tbi
2026-07-17 13:50:22   13866831 samples/HG00128/hap2.refbed.gz
2026-07-17 13:50:29     210054 samples/HG00128/hap2.refbed.gz.tbi
2026-04-29 20:19:26 1711909980 samples/HG00128/hap2_vs_chm13.gz
2026-04-29 20:19:54     113215 samples/HG00128/hap2_vs_chm13.gz.tbi
2026-04-29 20:19:20 1674898860 samples/HG00128/hap2_vs_hg38.gz
2026-04-29 20:19:47     117507 samples/HG00128/hap2_vs_hg38.gz.tbi
2026-08-02 13:47:11 2918735126 samples/HG00128/hg38.hic
2025-11-29 02:43:22 2468410669 samples/HG00128/methylation.ONT.hap1.modbed.gz
2025-11-29 02:40:39    1145722 samples/HG00128/methylation.ONT.hap1.modbed.gz.tbi
2025-11-29 02:44:03 2429547617 samples/HG00128/methylation.ONT.hap2.modbed.gz
2025-11-29 02:40:43    1138396 samples/HG00128/methylation.ONT.hap2.modbed.gz.tbi
2026-01-20 13:38:30  290212481 samples/HG00128/methylation.PacBio.hap1.methylc.gz
2026-01-20 13:38:35    1804336 samples/HG00128/methylation.PacBio.hap1.methylc.gz.tbi
2026-01-20 13:38:39  288815795 samples/HG00128/methylation.PacBio.hap2.methylc.gz
2026-01-20 13:38:43    1800864 samples/HG00128/methylation.PacBio.hap2.methylc.gz.tbi
2026-07-16 01:46:37    3090810 samples/HG00133/CGI.bed.gz
2026-07-16 01:46:41     496682 samples/HG00133/CGI.bed.gz.tbi
2026-07-16 01:52:14       3887 samples/HG00133/HMMFlagger.ONT.bed.gz
2026-07-16 01:52:17      10757 samples/HG00133/HMMFlagger.ONT.bed.gz.tbi
2026-07-16 01:52:20       6410 samples/HG00133/HMMFlagger.PacBio.bed.gz
2026-07-16 01:52:24      11536 samples/HG00133/HMMFlagger.PacBio.bed.gz.tbi
2025-11-26 17:59:31  186977399 samples/HG00133/RepeatMasker.hap1.bb
2025-11-26 17:59:31  187359047 samples/HG00133/RepeatMasker.hap2.bb
2025-12-13 17:11:35 3021329005 samples/HG00133/chm13.hic
2025-11-27 00:00:50   14411001 samples/HG00133/expression.minus.chm13.bw
2026-07-22 22:52:08   12063775 samples/HG00133/expression.minus.hap1.combined.bw
2026-07-22 22:52:00    5533689 samples/HG00133/expression.minus.hap1.specific.bw
2026-07-22 22:52:12   12051408 samples/HG00133/expression.minus.hap2.combined.bw
2026-07-22 22:52:04    5495073 samples/HG00133/expression.minus.hap2.specific.bw
2025-11-23 14:48:57   14384335 samples/HG00133/expression.minus.hg38.bw
2025-11-27 00:00:46   14966976 samples/HG00133/expression.plus.chm13.bw
2026-07-22 22:51:52   12353500 samples/HG00133/expression.plus.hap1.combined.bw
2026-07-22 22:51:44    5697240 samples/HG00133/expression.plus.hap1.specific.bw
2026-07-22 22:51:56   12397236 samples/HG00133/expression.plus.hap2.combined.bw
2026-07-22 22:51:48    5750693 samples/HG00133/expression.plus.hap2.specific.bw
2025-11-23 14:48:52   14901883 samples/HG00133/expression.plus.hg38.bw
2026-07-17 13:50:34   13958047 samples/HG00133/hap1.refbed.gz
2026-07-17 13:50:42     211282 samples/HG00133/hap1.refbed.gz.tbi
2026-04-29 20:19:59 1712077266 samples/HG00133/hap1_vs_chm13.gz
2026-04-29 20:20:24     108149 samples/HG00133/hap1_vs_chm13.gz.tbi
2026-04-29 20:19:51 1671076289 samples/HG00133/hap1_vs_hg38.gz
2026-04-29 20:20:18     117730 samples/HG00133/hap1_vs_hg38.gz.tbi
2026-07-17 13:50:46   13982951 samples/HG00133/hap2.refbed.gz
2026-07-17 13:50:50     210480 samples/HG00133/hap2.refbed.gz.tbi
2026-04-29 20:20:29 1706602177 samples/HG00133/hap2_vs_chm13.gz
2026-04-29 20:20:57     111743 samples/HG00133/hap2_vs_chm13.gz.tbi
2026-04-29 20:20:22 1674784509 samples/HG00133/hap2_vs_hg38.gz
2026-04-29 20:20:49     116584 samples/HG00133/hap2_vs_hg38.gz.tbi
2026-08-02 13:46:19 3023426054 samples/HG00133/hg38.hic
2025-11-29 02:44:43 2787515551 samples/HG00133/methylation.ONT.hap1.modbed.gz
2025-11-29 02:40:47    1321387 samples/HG00133/methylation.ONT.hap1.modbed.gz.tbi
2025-11-29 02:45:28 2825143920 samples/HG00133/methylation.ONT.hap2.modbed.gz
2025-11-29 02:40:51    1335962 samples/HG00133/methylation.ONT.hap2.modbed.gz.tbi
2026-01-20 13:38:47  282707941 samples/HG00133/methylation.PacBio.hap1.methylc.gz
2026-01-20 13:38:51    1789987 samples/HG00133/methylation.PacBio.hap1.methylc.gz.tbi
2026-01-20 13:38:55  287193460 samples/HG00133/methylation.PacBio.hap2.methylc.gz
2026-01-20 13:38:59    1803822 samples/HG00133/methylation.PacBio.hap2.methylc.gz.tbi
2026-07-16 01:46:44    3049861 samples/HG00140/CGI.bed.gz
2026-07-16 01:46:47     490980 samples/HG00140/CGI.bed.gz.tbi
2026-07-16 01:52:27       3027 samples/HG00140/HMMFlagger.ONT.bed.gz
2026-07-16 01:52:30       7724 samples/HG00140/HMMFlagger.ONT.bed.gz.tbi
2026-07-16 01:52:33       2786 samples/HG00140/HMMFlagger.PacBio.bed.gz
2026-07-16 01:52:36       5365 samples/HG00140/HMMFlagger.PacBio.bed.gz.tbi
2025-11-26 17:56:10  179558359 samples/HG00140/RepeatMasker.hap1.bb
2025-11-26 17:56:09  187457973 samples/HG00140/RepeatMasker.hap2.bb
2025-12-13 17:11:45 6197177056 samples/HG00140/chm13.hic
2025-11-27 00:00:58   16238979 samples/HG00140/expression.minus.chm13.bw
2026-07-22 22:52:39   13138706 samples/HG00140/expression.minus.hap1.combined.bw
2026-07-22 22:52:32    5956299 samples/HG00140/expression.minus.hap1.specific.bw
2026-07-22 22:52:43   13621653 samples/HG00140/expression.minus.hap2.combined.bw
2026-07-22 22:52:36    6453179 samples/HG00140/expression.minus.hap2.specific.bw
2025-11-23 14:49:06   16273428 samples/HG00140/expression.minus.hg38.bw
2025-11-27 00:00:54   16996611 samples/HG00140/expression.plus.chm13.bw
2026-07-22 22:52:24   13560643 samples/HG00140/expression.plus.hap1.combined.bw
2026-07-22 22:52:16    6255696 samples/HG00140/expression.plus.hap1.specific.bw
2026-07-22 22:52:27   14046843 samples/HG00140/expression.plus.hap2.combined.bw
2026-07-22 22:52:20    6720848 samples/HG00140/expression.plus.hap2.specific.bw
2025-11-23 14:49:02   16770476 samples/HG00140/expression.plus.hg38.bw
2026-07-17 13:50:53   13663204 samples/HG00140/hap1.refbed.gz
2026-07-17 13:50:58     204738 samples/HG00140/hap1.refbed.gz.tbi
2026-04-29 20:21:01 1695346066 samples/HG00140/hap1_vs_chm13.gz
2026-04-29 20:21:29     117745 samples/HG00140/hap1_vs_chm13.gz.tbi
2026-04-29 20:20:53 1606091958 samples/HG00140/hap1_vs_hg38.gz
2026-04-29 20:21:21     113939 samples/HG00140/hap1_vs_hg38.gz.tbi
2026-07-17 13:51:01   14096590 samples/HG00140/hap2.refbed.gz
2026-07-17 13:51:09     211958 samples/HG00140/hap2.refbed.gz.tbi
2026-04-29 20:21:33 1751974985 samples/HG00140/hap2_vs_chm13.gz
2026-04-29 20:22:02     115019 samples/HG00140/hap2_vs_chm13.gz.tbi
2026-04-29 20:21:26 1679318464 samples/HG00140/hap2_vs_hg38.gz
2026-04-29 20:21:55     117892 samples/HG00140/hap2_vs_hg38.gz.tbi
2026-08-02 13:44:36 6201891773 samples/HG00140/hg38.hic
2025-11-29 02:46:13 3299592109 samples/HG00140/methylation.ONT.hap1.modbed.gz
2025-11-29 02:40:55    1601574 samples/HG00140/methylation.ONT.hap1.modbed.gz.tbi
2025-11-29 02:47:08 3344025693 samples/HG00140/methylation.ONT.hap2.modbed.gz
2025-11-29 02:41:00    1638500 samples/HG00140/methylation.ONT.hap2.modbed.gz.tbi
2026-01-20 13:39:03  280101621 samples/HG00140/methylation.PacBio.hap1.methylc.gz
2026-01-20 13:39:07    1734081 samples/HG00140/methylation.PacBio.hap1.methylc.gz.tbi
2026-01-20 13:39:11  291828470 samples/HG00140/methylation.PacBio.hap2.methylc.gz
2026-01-20 13:39:15    1814704 samples/HG00140/methylation.PacBio.hap2.methylc.gz.tbi
2026-07-16 01:46:51    3112656 samples/HG00146/CGI.bed.gz
2026-07-16 01:46:54     503470 samples/HG00146/CGI.bed.gz.tbi
2026-07-16 01:52:39       4238 samples/HG00146/HMMFlagger.ONT.bed.gz
2026-07-16 01:52:42      11107 samples/HG00146/HMMFlagger.ONT.bed.gz.tbi
2026-07-16 01:52:45       7996 samples/HG00146/HMMFlagger.PacBio.bed.gz
2026-07-16 01:52:48      13443 samples/HG00146/HMMFlagger.PacBio.bed.gz.tbi
2025-11-26 17:59:31  186898834 samples/HG00146/RepeatMasker.hap1.bb
2025-11-26 17:59:31  187873823 samples/HG00146/RepeatMasker.hap2.bb
2025-12-13 17:12:03 3140585941 samples/HG00146/chm13.hic
2025-11-27 00:01:07   16269856 samples/HG00146/expression.minus.chm13.bw
2026-07-22 22:53:10   13512868 samples/HG00146/expression.minus.hap1.combined.bw
2026-07-22 22:53:03    5953196 samples/HG00146/expression.minus.hap1.specific.bw
2026-07-22 22:53:14   13677579 samples/HG00146/expression.minus.hap2.combined.bw
2026-07-22 22:53:07    6113820 samples/HG00146/expression.minus.hap2.specific.bw
2025-11-23 14:49:17   16278774 samples/HG00146/expression.minus.hg38.bw
2025-11-27 00:01:02   17059660 samples/HG00146/expression.plus.chm13.bw
2026-07-22 22:52:55   13992040 samples/HG00146/expression.plus.hap1.combined.bw
2026-07-22 22:52:47    6336754 samples/HG00146/expression.plus.hap1.specific.bw
2026-07-22 22:52:59   14076628 samples/HG00146/expression.plus.hap2.combined.bw
2026-07-22 22:52:51    6451577 samples/HG00146/expression.plus.hap2.specific.bw
2025-11-23 14:49:11   16919926 samples/HG00146/expression.plus.hg38.bw
2026-07-17 13:51:16   14006995 samples/HG00146/hap1.refbed.gz
2026-07-17 13:51:22     210330 samples/HG00146/hap1.refbed.gz.tbi
2026-04-29 20:22:07 1737124992 samples/HG00146/hap1_vs_chm13.gz
2026-04-29 20:22:34     111743 samples/HG00146/hap1_vs_chm13.gz.tbi
2026-04-29 20:21:59 1670814821 samples/HG00146/hap1_vs_hg38.gz
2026-04-29 20:22:27     117680 samples/HG00146/hap1_vs_hg38.gz.tbi
2026-07-17 13:51:26   14107547 samples/HG00146/hap2.refbed.gz
2026-07-17 13:51:30     213488 samples/HG00146/hap2.refbed.gz.tbi
2026-04-29 20:22:38 1738947650 samples/HG00146/hap2_vs_chm13.gz
2026-04-29 20:23:06     112335 samples/HG00146/hap2_vs_chm13.gz.tbi
2026-04-29 20:22:31 1682779575 samples/HG00146/hap2_vs_hg38.gz
2026-04-29 20:22:58     118425 samples/HG00146/hap2_vs_hg38.gz.tbi
2026-08-02 13:43:42 3141817805 samples/HG00146/hg38.hic
2025-11-29 02:48:02 2609471695 samples/HG00146/methylation.ONT.hap1.modbed.gz
2025-11-29 02:41:04    1238598 samples/HG00146/methylation.ONT.hap1.modbed.gz.tbi
2025-11-29 02:48:45 2700208410 samples/HG00146/methylation.ONT.hap2.modbed.gz
2025-11-29 02:41:08    1274229 samples/HG00146/methylation.ONT.hap2.modbed.gz.tbi
2026-01-20 13:39:19  286214538 samples/HG00146/methylation.PacBio.hap1.methylc.gz
2026-01-20 13:39:23    1787051 samples/HG00146/methylation.PacBio.hap1.methylc.gz.tbi
2026-01-20 13:39:27  294028639 samples/HG00146/methylation.PacBio.hap2.methylc.gz
2026-01-20 13:39:31    1820360 samples/HG00146/methylation.PacBio.hap2.methylc.gz.tbi
2026-07-16 01:46:57    3005706 samples/HG002/CGI.bed.gz
2026-07-16 01:47:01     474249 samples/HG002/CGI.bed.gz.tbi
2025-12-13 17:12:14 6552373052 samples/HG002/chm13.hic
